Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,21/12/2019,17:30,Hertha,M'gladbach,0,0,D,0,0,D,asasd,8,11,0,5,11,11,1,7,2,2,0,0
D1,22/12/2019,14:30,Fortuna Dusseldorf,Union Berlin,2,1,H,1,0,H,asasd,22,17,8,6,8,18,7,5,2,4,0,0
D1,22/12/2019,17:00,Paderborn,Ein Frankfurt,2,1,H,2,0,H,asasd,19,20,5,5,11,11,3,8,3,2,0,0
D1,17/01/2020,19:30,Schalke 04,M'gladbach,2,0,H,0,0,D,asasd,13,14,7,5,13,17,8,8,3,4,0,0
D1,18/01/2020,14:30,Augsburg,Dortmund,3,5,A,1,0,H,asasd,13,17,5,8,4,5,2,6,0,1,0,0
D1,18/01/2020,14:30,FC Koln,Wolfsburg,3,1,H,2,0,H,asasd,12,17,7,8,11,18,8,5,3,3,0,0
D1,18/01/2020,14:30,Fortuna Dusseldorf,Werder Bremen,0,1,A,0,0,D,asasd,17,13,2,4,16,12,6,4,4,5,0,1
D1,18/01/2020,14:30,Hoffenheim,Ein Frankfurt,1,2,A,0,1,A,asasd,12,13,5,3,10,13,8,6,2,2,0,0
D1,18/01/2020,14:30,Mainz,Freiburg,1,2,A,0,2,A,asasd,24,13,8,5,15,10,7,5,4,2,0,0
D1,18/01/2020,17:30,RB Leipzig,Union Berlin,3,1,H,0,1,A,asasd,19,15,8,5,6,18,4,4,1,3,0,0
D1,19/01/2020,14:30,Hertha,Bayern Munich,0,4,A,0,0,D,asasd,6,20,1,10,7,14,0,4,3,1,0,0
D1,19/01/2020,17:00,Paderborn,Leverkusen,1,4,A,0,3,A,asasd,13,12,7,7,8,12,6,4,4,1,0,0
D1,24/01/2020,19:30,Dortmund,FC Koln,5,1,H,2,0,H,asasd,14,11,9,5,6,7,1,3,1,1,0,0
D1,25/01/2020,14:30,Ein Frankfurt,RB Leipzig,2,0,H,0,0,D,asasd,7,22,5,4,8,10,4,6,1,2,0,0
D1,25/01/2020,14:30,Freiburg,Paderborn,0,2,A,0,0,D,asasd,19,15,5,3,11,7,6,6,4,4,0,1
D1,25/01/2020,14:30,M'gladbach,Mainz,3,1,H,1,1,D,asasd,15,12,5,9,7,14,6,3,2,3,0,0
D1,25/01/2020,14:30,Union Berlin,Augsburg,2,0,H,0,0,D,asasd,12,25,3,7,18,9,4,5,4,1,0,0
D1,25/01/2020,14:30,Wolfsburg,Hertha,1,2,A,0,0,D,asasd,20,9,7,4,8,8,9,4,0,1,0,0
D1,25/01/2020,17:30,Bayern Munich,Schalke 04,5,0,H,2,0,H,asasd,24,7,14,1,3,4,9,2,0,0,0,0
D1,26/01/2020,14:30,Werder Bremen,Hoffenheim,0,3,A,0,0,D,asasd,16,9,3,4,14,15,7,4,2,2,0,0
D1,26/01/2020,17:00,Leverkusen,Fortuna Dusseldorf,3,0,H,1,0,H,asasd,25,12,11,3,11,10,8,5,0,3,0,0
D1,31/01/2020,19:30,Hertha,Schalke 04,0,0,D,0,0,D,asasd,9,13,0,5,9,9,3,7,1,1,0,0
D1,1/2/2020,14:30,Augsburg,Werder Bremen,2,1,H,0,1,A,asasd,14,7,4,1,8,17,5,3,2,5,0,0
D1,1/2/2020,14:30,Dortmund,Union Berlin,5,0,H,2,0,H,asasd,13,5,7,0,7,8,5,3,0,1,0,0
D1,1/2/2020,14:30,Fortuna Dusseldorf,Ein Frankfurt,1,1,D,0,0,D,asasd,8,6,1,4,6,12,4,4,2,1,0,0
D1,1/2/2020,14:30,Hoffenheim,Leverkusen,2,1,H,1,1,D,asasd,14,22,6,11,8,10,4,10,3,3,0,1
D1,1/2/2020,14:30,Mainz,Bayern Munich,1,3,A,1,3,A,asasd,8,13,3,5,12,9,6,4,3,1,0,0
D1,1/2/2020,17:30,RB Leipzig,M'gladbach,2,2,D,0,2,A,asasd,18,7,8,4,12,13,4,4,1,6,0,1
D1,2/2/2020,14:30,FC Koln,Freiburg,4,0,H,1,0,H,asasd,24,9,9,2,13,9,10,6,3,1,0,0
D1,2/2/2020,17:00,Paderborn,Wolfsburg,2,4,A,1,2,A,asasd,10,9,7,5,15,17,3,7,3,3,1,0
D1,7/2/2020,19:30,Ein Frankfurt,Augsburg,5,0,H,1,0,H,asasd,13,8,9,5,7,5,1,4,1,0,0,0
D1,8/2/2020,14:30,Freiburg,Hoffenheim,1,0,H,1,0,H,asasd,12,21,6,6,10,13,5,10,3,3,0,0
D1,8/2/2020,14:30,Hertha,Mainz,1,3,A,0,1,A,asasd,13,10,3,3,13,16,10,1,4,1,1,0
D1,8/2/2020,14:30,Schalke 04,Paderborn,1,1,D,0,0,D,asasd,15,15,4,4,6,8,11,10,2,3,0,0
D1,8/2/2020,14:30,Werder Bremen,Union Berlin,0,2,A,0,0,D,asasd,14,11,3,5,7,16,5,5,4,3,0,0
D1,8/2/2020,14:30,Wolfsburg,Fortuna Dusseldorf,1,1,D,0,1,A,asasd,9,10,5,2,10,14,3,5,0,1,1,0
D1,8/2/2020,17:30,Leverkusen,Dortmund,4,3,H,2,2,D,asasd,9,12,5,6,9,10,3,7,2,1,0,0
D1,9/2/2020,17:00,Bayern Munich,RB Leipzig,0,0,D,0,0,D,asasd,10,8,3,1,8,12,11,3,2,2,0,0
D1,14/02/2020,19:30,Dortmund,Ein Frankfurt,4,0,H,1,0,H,asasd,17,1,7,0,7,3,5,0,0,1,0,0
D1,15/02/2020,14:30,Augsburg,Freiburg,1,1,D,1,0,H,asasd,10,20,3,5,19,5,0,3,4,1,0,0
D1,15/02/2020,14:30,Hoffenheim,Wolfsburg,2,3,A,1,1,D,asasd,14,15,6,6,7,12,4,4,2,2,0,0
D1,15/02/2020,14:30,Paderborn,Hertha,1,2,A,0,1,A,asasd,20,17,4,6,14,12,5,8,2,2,0,0
D1,15/02/2020,14:30,RB Leipzig,Werder Bremen,3,0,H,2,0,H,asasd,10,8,3,1,10,12,8,1,1,1,0,0
D1,15/02/2020,14:30,Union Berlin,Leverkusen,2,3,A,1,1,D,asasd,20,12,7,5,9,12,6,4,2,2,0,0
D1,15/02/2020,17:30,Fortuna Dusseldorf,M'gladbach,1,4,A,1,1,D,asasd,9,17,4,6,10,10,2,5,2,2,0,0
D1,16/02/2020,14:30,FC Koln,Bayern Munich,1,4,A,0,3,A,asasd,13,26,6,8,12,10,1,6,1,3,0,0
D1,16/02/2020,17:00,Mainz,Schalke 04,0,0,D,0,0,D,asasd,15,8,5,3,7,11,3,6,2,2,0,0
D1,21/02/2020,19:30,Bayern Munich,Paderborn,3,2,H,1,1,D,asasd,18,5,9,4,3,9,11,1,1,3,0,0
D1,22/02/2020,14:30,Freiburg,Fortuna Dusseldorf,0,2,A,0,1,A,asasd,15,9,4,4,13,10,7,4,1,4,0,0
D1,22/02/2020,14:30,Hertha,FC Koln,0,5,A,0,3,A,asasd,9,17,1,11,12,10,5,3,2,2,0,0
D1,22/02/2020,14:30,M'gladbach,Hoffenheim,1,1,D,1,0,H,asasd,17,22,10,4,8,8,8,8,4,4,0,0
D1,22/02/2020,14:30,Werder Bremen,Dortmund,0,2,A,0,0,D,asasd,8,12,2,6,13,8,2,6,0,0,0,0
D1,22/02/2020,17:30,Schalke 04,RB Leipzig,0,5,A,0,1,A,asasd,3,22,2,8,10,7,2,5,2,3,0,0
D1,23/02/2020,14:30,Leverkusen,Augsburg,2,0,H,1,0,H,asasd,9,8,4,3,8,12,2,3,2,4,0,0
D1,23/02/2020,17:00,Wolfsburg,Mainz,4,0,H,2,0,H,asasd,16,13,6,3,10,12,4,14,0,2,0,0
D1,24/02/2020,19:30,Ein Frankfurt,Union Berlin,1,2,A,0,0,D,asasd,21,11,3,7,10,15,14,6,3,4,0,0
D1,28/02/2020,19:30,Fortuna Dusseldorf,Hertha,3,3,D,3,0,H,asasd,14,16,5,7,11,11,3,5,2,2,0,0
D1,29/02/2020,14:30,Augsburg,M'gladbach,2,3,A,0,0,D,asasd,8,15,3,7,11,6,5,3,3,2,0,0
D1,29/02/2020,14:30,Dortmund,Freiburg,1,0,H,1,0,H,asasd,16,13,2,4,5,9,6,4,1,0,0,0
D1,29/02/2020,14:30,Hoffenheim,Bayern Munich,0,6,A,0,4,A,asasd,4,25,1,11,3,7,1,7,0,0,0,0
D1,29/02/2020,14:30,Mainz,Paderborn,2,0,H,2,0,H,asasd,8,9,3,4,5,15,5,8,1,3,0,0
D1,29/02/2020,17:30,FC Koln,Schalke 04,3,0,H,2,0,H,asasd,11,7,6,1,7,8,4,2,1,2,0,0
D1,1/3/2020,12:30,Union Berlin,Wolfsburg,2,2,D,1,0,H,asasd,6,14,3,3,8,13,1,6,1,2,0,0
D1,1/3/2020,14:30,RB Leipzig,Leverkusen,1,1,D,1,1,D,asasd,9,14,2,6,4,12,8,5,0,3,0,0
D1,6/3/2020,19:00,Paderborn,FC Koln,1,2,A,0,2,A,asasd,16,15,2,3,8,12,5,9,3,4,0,0
D1,7/3/2020,14:30,Freiburg,Union Berlin,3,1,H,1,0,H,asasd,9,14,4,4,5,20,7,2,2,3,0,1
D1,7/3/2020,14:30,Hertha,Werder Bremen,2,2,D,1,2,A,asasd,19,7,5,3,16,5,3,1,3,3,0,0
D1,7/3/2020,14:30,Leverkusen,Ein Frankfurt,4,0,H,2,0,H,asasd,14,9,5,3,10,12,1,3,1,0,0,0
D1,7/3/2020,14:30,Schalke 04,Hoffenheim,1,1,D,1,0,H,asasd,14,4,4,1,8,12,4,5,0,1,0,0
D1,7/3/2020,14:30,Wolfsburg,RB Leipzig,0,0,D,0,0,D,asasd,16,15,4,4,11,14,4,4,2,3,0,0
D1,7/3/2020,17:30,M'gladbach,Dortmund,1,2,A,0,1,A,asasd,10,10,3,4,8,9,3,3,5,5,0,0
D1,8/3/2020,14:30,Bayern Munich,Augsburg,2,0,H,0,0,D,asasd,17,8,6,2,4,7,9,4,1,0,0,0
D1,8/3/2020,17:00,Mainz,Fortuna Dusseldorf,1,1,D,0,0,D,asasd,3,20,1,5,17,10,1,8,3,1,1,0
D1,11/3/2020,17:30,M'gladbach,FC Koln,2,1,H,1,0,H,asasd,12,16,5,3,14,14,6,3,1,2,0,0
D1,16/05/2020,14:30,Augsburg,Wolfsburg,1,2,A,0,1,A,asasd,8,17,3,5,8,11,3,1,1,3,0,0
D1,16/05/2020,14:30,Dortmund,Schalke 04,4,0,H,2,0,H,asasd,11,10,4,3,9,8,4,2,2,2,0,0
D1,16/05/2020,14:30,Fortuna Dusseldorf,Paderborn,0,0,D,0,0,D,asasd,10,7,1,1,15,16,2,0,2,2,0,0
D1,16/05/2020,14:30,Hoffenheim,Hertha,0,3,A,0,0,D,asasd,21,12,5,5,9,16,7,5,2,3,0,0
D1,16/05/2020,14:30,RB Leipzig,Freiburg,1,1,D,0,1,A,asasd,23,7,9,2,11,8,8,4,0,1,0,0
D1,16/05/2020,17:30,Ein Frankfurt,M'gladbach,1,3,A,0,2,A,asasd,12,15,4,8,19,10,5,1,5,1,0,0
D1,17/05/2020,14:30,FC Koln,Mainz,2,2,D,1,0,H,asasd,16,11,6,5,20,15,5,7,4,2,0,0
D1,17/05/2020,17:00,Union Berlin,Bayern Munich,0,2,A,0,1,A,asasd,10,14,2,3,13,10,4,9,2,1,0,0
D1,18/05/2020,19:30,Werder Bremen,Leverkusen,1,4,A,1,2,A,asasd,9,13,1,6,15,14,2,9,2,1,0,0
D1,22/05/2020,19:30,Hertha,Union Berlin,4,0,H,0,0,D,asasd,14,7,8,0,12,12,4,6,2,1,0,0
D1,23/05/2020,14:30,Freiburg,Werder Bremen,0,1,A,0,1,A,asasd,15,11,8,3,12,18,7,2,0,3,0,1
D1,23/05/2020,14:30,M'gladbach,Leverkusen,1,3,A,0,1,A,asasd,16,13,6,7,16,16,6,3,1,1,0,0
D1,23/05/2020,14:30,Paderborn,Hoffenheim,1,1,D,1,1,D,asasd,13,18,3,7,14,13,2,8,3,0,0,0
D1,23/05/2020,14:30,Wolfsburg,Dortmund,0,2,A,0,1,A,asasd,8,6,1,2,11,10,2,2,4,2,1,0
D1,23/05/2020,17:30,Bayern Munich,Ein Frankfurt,5,2,H,2,0,H,asasd,23,11,10,4,10,7,7,2,0,1,0,0
D1,24/05/2020,12:30,Schalke 04,Augsburg,0,3,A,0,1,A,asasd,12,9,2,7,14,11,3,2,0,2,0,0
D1,24/05/2020,14:30,Mainz,RB Leipzig,0,5,A,0,3,A,asasd,4,21,1,9,13,11,5,4,3,3,0,0
D1,24/05/2020,17:00,FC Koln,Fortuna Dusseldorf,2,2,D,0,1,A,asasd,16,10,6,5,19,17,6,2,0,1,0,0
D1,26/05/2020,17:30,Dortmund,Bayern Munich,0,1,A,0,1,A,asasd,13,13,5,6,9,15,4,3,2,2,0,0
D1,26/05/2020,19:30,Ein Frankfurt,Freiburg,3,3,D,1,1,D,asasd,35,10,16,5,14,9,9,2,4,1,0,0
D1,26/05/2020,19:30,Leverkusen,Wolfsburg,1,4,A,0,1,A,asasd,10,14,2,9,10,16,12,6,3,3,0,0
D1,26/05/2020,19:30,Werder Bremen,M'gladbach,0,0,D,0,0,D,asasd,12,8,7,4,14,11,8,5,2,1,0,0
D1,27/05/2020,17:30,RB Leipzig,Hertha,2,2,D,1,1,D,asasd,11,13,5,4,12,19,4,7,2,3,1,0
D1,27/05/2020,19:30,Augsburg,Paderborn,0,0,D,0,0,D,asasd,12,15,3,3,7,14,6,6,1,1,0,0
D1,27/05/2020,19:30,Fortuna Dusseldorf,Schalke 04,2,1,H,0,0,D,asasd,13,7,8,2,10,13,7,2,3,2,0,0
D1,27/05/2020,19:30,Hoffenheim,FC Koln,3,1,H,1,0,H,asasd,8,15,6,5,12,8,0,10,6,1,1,1
D1,27/05/2020,19:30,Union Berlin,Mainz,1,1,D,1,1,D,asasd,9,10,4,2,17,18,6,6,4,2,1,0
D1,29/05/2020,19:30,Freiburg,Leverkusen,0,1,A,0,0,D,asasd,9,7,1,1,8,13,6,6,0,2,0,0
D1,30/05/2020,14:30,Hertha,Augsburg,2,0,H,1,0,H,asasd,12,8,6,2,19,7,7,8,3,3,0,0
D1,30/05/2020,14:30,Mainz,Hoffenheim,0,1,A,0,1,A,asasd,18,13,2,6,18,14,10,7,4,3,0,0
D1,30/05/2020,14:30,Schalke 04,Werder Bremen,0,1,A,0,1,A,asasd,12,6,1,2,19,16,4,8,5,3,0,0
D1,30/05/2020,14:30,Wolfsburg,Ein Frankfurt,1,2,A,0,1,A,asasd,19,6,4,3,18,16,4,3,4,6,0,1
D1,30/05/2020,17:30,Bayern Munich,Fortuna Dusseldorf,5,0,H,3,0,H,asasd,23,7,8,2,9,10,7,2,0,2,0,0
D1,31/05/2020,14:30,M'gladbach,Union Berlin,4,1,H,2,0,H,asasd,16,13,10,5,13,9,4,3,3,2,0,0
D1,31/05/2020,17:00,Paderborn,Dortmund,1,6,A,0,0,D,asasd,10,16,1,11,4,6,2,8,2,3,0,0
D1,1/6/2020,19:30,FC Koln,RB Leipzig,2,4,A,1,2,A,asasd,7,19,5,8,16,7,4,7,2,1,0,0
D1,3/6/2020,19:30,Werder Bremen,Ein Frankfurt,0,3,A,0,0,D,asasd,11,12,3,4,14,21,5,6,2,1,0,0
D1,5/6/2020,19:30,Freiburg,M'gladbach,1,0,H,0,0,D,asasd,16,18,6,4,14,14,3,10,4,3,0,1
D1,6/6/2020,14:30,Ein Frankfurt,Mainz,0,2,A,0,1,A,asasd,10,17,0,5,17,15,7,5,3,3,0,0
D1,6/6/2020,14:30,Fortuna Dusseldorf,Hoffenheim,2,2,D,1,1,D,asasd,23,8,4,5,12,15,7,1,4,4,0,1
D1,6/6/2020,14:30,Leverkusen,Bayern Munich,2,4,A,1,3,A,asasd,10,16,6,10,14,4,6,4,3,3,0,0
D1,6/6/2020,14:30,RB Leipzig,Paderborn,1,1,D,1,0,H,asasd,12,17,5,5,11,14,7,9,2,4,1,0
D1,6/6/2020,17:30,Dortmund,Hertha,1,0,H,0,0,D,asasd,12,5,3,2,7,11,6,0,0,2,0,0
D1,7/6/2020,12:30,Werder Bremen,Wolfsburg,0,1,A,0,0,D,asasd,14,18,4,3,17,13,5,4,3,3,0,0
D1,7/6/2020,14:30,Union Berlin,Schalke 04,1,1,D,1,1,D,asasd,12,5,6,1,19,13,9,4,3,1,0,0
D1,7/6/2020,17:00,Augsburg,FC Koln,1,1,D,0,0,D,asasd,18,9,5,2,13,21,9,2,1,3,0,0
D1,12/6/2020,19:30,Hoffenheim,RB Leipzig,0,2,A,0,2,A,asasd,22,14,7,7,15,18,9,1,2,2,0,0
D1,13/06/2020,14:30,FC Koln,Union Berlin,1,2,A,0,1,A,asasd,10,7,6,5,18,17,4,6,3,0,0,0
D1,13/06/2020,14:30,Fortuna Dusseldorf,Dortmund,0,1,A,0,0,D,asasd,6,5,4,3,6,15,6,1,1,3,0,0
D1,13/06/2020,14:30,Hertha,Ein Frankfurt,1,4,A,1,0,H,asasd,4,18,3,7,14,7,1,5,2,2,1,0
D1,13/06/2020,14:30,Paderborn,Werder Bremen,1,5,A,0,3,A,asasd,20,11,8,8,17,18,11,2,6,3,0,0
D1,13/06/2020,14:30,Wolfsburg,Freiburg,2,2,D,2,1,H,asasd,22,10,7,6,17,11,6,5,0,1,0,0
D1,13/06/2020,17:30,Bayern Munich,M'gladbach,2,1,H,1,1,D,asasd,11,9,6,2,13,10,3,1,0,2,0,0
D1,14/06/2020,14:30,Mainz,Augsburg,0,1,A,0,1,A,asasd,18,9,4,3,8,14,9,5,2,4,0,0
D1,14/06/2020,17:00,Schalke 04,Leverkusen,1,1,D,0,0,D,asasd,7,15,4,5,14,7,1,9,4,1,0,0
D1,16/06/2020,17:30,M'gladbach,Wolfsburg,3,0,H,2,0,H,asasd,11,12,3,2,15,17,5,3,1,4,0,0
D1,16/06/2020,19:30,Freiburg,Hertha,2,1,H,0,0,D,asasd,17,12,6,5,6,16,5,5,0,2,0,0
D1,16/06/2020,19:30,Union Berlin,Paderborn,1,0,H,1,0,H,asasd,14,10,6,2,17,16,1,5,0,0,0,0
D1,16/06/2020,19:30,Werder Bremen,Bayern Munich,0,1,A,0,1,A,asasd,6,13,1,4,9,13,0,10,2,3,0,1
D1,17/06/2020,17:30,Ein Frankfurt,Schalke 04,2,1,H,1,0,H,asasd,14,8,4,5,9,16,5,3,3,5,0,1
D1,17/06/2020,19:30,Augsburg,Hoffenheim,1,3,A,0,0,D,asasd,12,17,5,5,10,14,6,4,2,1,0,0
D1,17/06/2020,19:30,Dortmund,Mainz,0,2,A,0,1,A,asasd,15,10,5,6,14,13,7,1,6,3,0,0
D1,17/06/2020,19:30,Leverkusen,FC Koln,3,1,H,2,0,H,asasd,13,7,6,1,12,16,7,3,2,2,0,0
D1,17/06/2020,19:30,RB Leipzig,Fortuna Dusseldorf,2,2,D,0,0,D,asasd,14,12,5,2,7,7,5,2,1,0,0,0
D1,20/06/2020,14:30,Bayern Munich,Freiburg,3,1,H,3,1,H,asasd,23,11,8,3,13,8,8,2,0,0,0,0
D1,20/06/2020,14:30,FC Koln,Ein Frankfurt,1,1,D,1,0,H,asasd,4,9,2,2,8,15,5,9,1,2,0,0
D1,20/06/2020,14:30,Fortuna Dusseldorf,Augsburg,1,1,D,1,1,D,asasd,8,11,4,3,14,12,5,3,1,0,0,0
D1,20/06/2020,14:30,Hertha,Leverkusen,2,0,H,1,0,H,asasd,13,12,5,2,14,15,5,4,4,3,0,0
D1,20/06/2020,14:30,Hoffenheim,Union Berlin,4,0,H,3,0,H,asasd,15,5,8,1,10,15,6,4,1,3,0,0
D1,20/06/2020,14:30,Mainz,Werder Bremen,3,1,H,2,0,H,asasd,21,19,12,6,12,15,7,8,2,3,0,0
D1,20/06/2020,14:30,Paderborn,M'gladbach,1,3,A,0,1,A,asasd,11,22,1,10,11,13,3,5,4,2,1,0
D1,20/06/2020,14:30,RB Leipzig,Dortmund,0,2,A,0,1,A,asasd,16,11,5,7,13,7,4,1,3,3,0,0
D1,20/06/2020,14:30,Schalke 04,Wolfsburg,1,4,A,0,1,A,asasd,10,10,3,5,12,16,2,4,4,3,0,0
D1,27/06/2020,14:30,Augsburg,RB Leipzig,1,2,A,0,1,A,asasd,5,14,1,5,11,10,2,8,4,1,0,0
D1,27/06/2020,14:30,Dortmund,Hoffenheim,0,4,A,0,2,A,asasd,7,15,4,7,7,5,2,5,1,0,0,0
D1,27/06/2020,14:30,Ein Frankfurt,Paderborn,3,2,H,2,0,H,asasd,12,16,4,5,13,3,6,2,0,1,0,0
D1,27/06/2020,14:30,Freiburg,Schalke 04,4,0,H,2,0,H,asasd,15,21,8,5,14,5,1,5,1,0,0,0
D1,27/06/2020,14:30,Leverkusen,Mainz,1,0,H,1,0,H,asasd,13,6,2,1,10,10,11,4,1,1,0,0
D1,27/06/2020,14:30,M'gladbach,Hertha,2,1,H,1,0,H,asasd,22,4,8,2,7,15,3,3,1,2,0,0
D1,27/06/2020,14:30,Union Berlin,Fortuna Dusseldorf,3,0,H,1,0,H,asasd,11,25,7,4,15,6,6,10,0,1,0,0
D1,27/06/2020,14:30,Werder Bremen,FC Koln,6,1,H,3,0,H,asasd,18,6,9,2,22,16,7,5,1,2,0,0
D1,27/06/2020,14:30,Wolfsburg,Bayern Munich,0,4,A,0,2,A,asasd,11,17,4,11,13,9,3,6,3,0,1,0
